customer_id,tenure,monthly_charges,support_calls,contract_type,payment_method,num_products,age,autopay,customer_segment,churn
1016225,4,43.57,3,month-to-month,bank-transfer,1,20,1,5751,0
1016226,32,64.32,1,month-to-month,mailed,5,70,0,4701,1
1016227,0,52.05,3,two-year,bank-transfer,2,83,0,5547,0
1016228,50,78.53,3,month-to-month,bank-transfer,5,67,0,2980,1
1016229,11,51.68,0,one-year,credit-card,4,76,0,2115,0
1016230,66,15.0,2,month-to-month,bank-transfer,5,39,0,2423,0
1016231,47,20.91,1,one-year,electronic,5,40,0,1821,0
1016232,20,102.14,3,month-to-month,credit-card,3,54,1,5307,1
1016233,38,44.15,3,two-year,credit-card,5,57,1,4017,0
1016234,58,116.27,2,one-year,electronic,3,63,0,1604,0
1016235,28,26.98,1,month-to-month,mailed,2,78,1,345,1
1016236,18,87.7,1,month-to-month,bank-transfer,2,60,0,4552,1
1016237,8,83.47,2,month-to-month,bank-transfer,3,46,1,3078,1
1016238,59,72.94,0,one-year,electronic,2,41,1,5878,0
1016239,67,67.66,0,month-to-month,bank-transfer,1,30,1,3371,0
1016240,53,98.63,1,one-year,bank-transfer,4,61,0,3989,0
1016241,15,66.44,0,month-to-month,electronic,5,51,0,156,1
1016242,55,62.28,1,month-to-month,electronic,1,45,1,6553,0
1016243,33,47.85,1,two-year,electronic,4,25,1,6160,0
1016244,1,84.31,3,one-year,mailed,5,36,1,5664,0
1016245,15,15.0,2,two-year,bank-transfer,5,29,0,2906,0
1016246,49,87.92,2,one-year,mailed,5,52,0,2940,0
1016247,33,42.2,2,month-to-month,bank-transfer,1,53,1,5966,1
1016248,18,60.37,0,one-year,electronic,3,57,0,3938,0
1016249,26,67.37,0,one-year,electronic,3,70,0,1392,0
1016250,14,127.72,0,month-to-month,mailed,1,37,0,5352,1
1016251,24,71.35,3,one-year,electronic,1,81,1,3447,0
1016252,40,67.63,3,month-to-month,credit-card,3,22,1,3492,0
1016253,33,64.58,2,month-to-month,bank-transfer,3,46,0,4722,0
1016254,29,69.54,2,month-to-month,mailed,5,55,0,2512,1
1016255,8,66.97,1,month-to-month,electronic,4,84,1,28,1
1016256,49,81.84,0,month-to-month,bank-transfer,5,70,1,2256,0
1016257,15,94.31,3,one-year,mailed,4,21,1,3332,0
1016258,53,15.38,2,month-to-month,bank-transfer,2,49,1,5267,0
1016259,7,87.99,0,month-to-month,electronic,5,20,0,2207,1
1016260,7,68.47,1,two-year,electronic,2,37,1,1997,0
1016261,14,95.07,1,one-year,credit-card,5,66,1,391,0
1016262,51,82.62,1,month-to-month,electronic,4,19,1,5049,0
1016263,37,15.0,4,month-to-month,electronic,4,28,0,2489,1
1016264,8,35.66,1,two-year,mailed,1,59,1,6717,0
1016265,20,150.0,1,month-to-month,bank-transfer,3,80,1,5234,1
1016266,64,63.15,1,month-to-month,mailed,4,30,0,1437,1
1016267,70,63.62,0,month-to-month,electronic,3,45,1,1779,1
1016268,55,52.17,1,two-year,credit-card,3,42,1,1208,0
1016269,12,32.09,2,month-to-month,bank-transfer,4,56,0,4711,1
1016270,57,44.87,2,month-to-month,electronic,2,34,1,5925,0
1016271,40,82.85,3,month-to-month,bank-transfer,3,39,0,3400,1
1016272,62,98.14,0,month-to-month,electronic,1,83,1,2016,1
1016273,67,68.86,3,two-year,electronic,4,75,0,3508,0
1016274,14,72.08,1,one-year,bank-transfer,5,71,0,78,0
1016275,47,82.31,2,month-to-month,electronic,5,50,0,4525,1
1016276,57,44.83,1,month-to-month,electronic,2,22,1,4562,1
1016277,15,44.67,0,month-to-month,credit-card,1,51,0,941,0
1016278,61,80.79,3,two-year,mailed,3,46,0,1891,0
1016279,71,86.46,1,one-year,bank-transfer,4,45,0,5764,0
1016280,57,82.02,1,one-year,mailed,1,63,1,33,0
1016281,10,98.55,0,month-to-month,mailed,3,70,1,6357,0
1016282,54,86.95,0,month-to-month,electronic,5,48,0,2100,1
1016283,38,64.27,1,month-to-month,electronic,2,83,1,3723,0
1016284,63,41.18,0,month-to-month,bank-transfer,2,36,1,5299,0
1016285,64,48.32,3,month-to-month,electronic,3,34,1,1809,1
1016286,28,25.48,0,two-year,mailed,1,41,1,2526,0
1016287,37,61.08,3,month-to-month,electronic,4,58,0,6888,1
1016288,66,53.88,0,month-to-month,electronic,1,65,1,2097,1
1016289,69,49.88,2,two-year,bank-transfer,4,40,0,2752,0
1016290,25,99.18,5,month-to-month,electronic,4,58,0,6345,1
1016291,56,65.32,1,two-year,bank-transfer,2,29,0,1808,0
1016292,52,108.31,2,month-to-month,credit-card,3,76,1,4537,0
1016293,45,88.73,3,month-to-month,electronic,2,55,0,1628,0
1016294,9,35.18,2,month-to-month,electronic,5,19,1,327,1
1016295,42,138.98,1,two-year,electronic,5,33,0,2351,0
1016296,1,79.88,4,month-to-month,bank-transfer,3,30,1,5026,1
1016297,60,57.31,3,two-year,bank-transfer,4,37,0,3345,0
1016298,37,78.19,2,month-to-month,electronic,2,83,0,5259,0
1016299,19,77.47,1,one-year,credit-card,4,18,1,227,0
1016300,11,15.0,4,month-to-month,credit-card,4,42,1,6064,1
1016301,20,51.27,1,one-year,electronic,5,74,0,3196,0
1016302,44,53.87,3,month-to-month,mailed,5,23,1,804,0
1016303,14,39.54,1,month-to-month,electronic,1,47,1,296,0
1016304,3,101.72,1,one-year,mailed,5,70,1,516,0
1016305,55,66.96,2,month-to-month,mailed,3,20,0,5874,0
1016306,21,43.29,3,month-to-month,mailed,3,52,1,5150,0
1016307,10,48.83,0,one-year,electronic,3,58,0,3022,0
1016308,37,49.1,0,month-to-month,bank-transfer,2,22,1,4699,0
1016309,67,64.07,0,two-year,mailed,5,73,0,4088,0
1016310,71,63.47,5,month-to-month,bank-transfer,1,69,0,4193,0
1016311,58,61.85,0,one-year,electronic,1,25,0,6318,0
1016312,55,56.62,1,month-to-month,credit-card,3,20,1,4612,0
1016313,17,111.44,1,month-to-month,credit-card,2,64,1,2330,1
1016314,53,63.33,2,month-to-month,electronic,4,60,1,995,0
1016315,31,49.95,1,month-to-month,mailed,2,27,0,3937,0
1016316,66,120.1,1,month-to-month,credit-card,1,35,0,1488,0
1016317,54,74.05,2,month-to-month,credit-card,4,39,1,1216,0
1016318,63,92.24,2,month-to-month,bank-transfer,3,76,0,265,0
1016319,11,75.54,5,month-to-month,credit-card,3,52,1,3203,1
1016320,8,43.55,2,one-year,bank-transfer,3,46,1,2905,0
1016321,17,66.23,0,month-to-month,electronic,4,29,0,3671,0
1016322,15,69.51,0,month-to-month,electronic,2,63,0,2843,1
1016323,29,49.83,0,month-to-month,electronic,2,35,1,1386,0
1016324,44,26.06,2,month-to-month,electronic,1,74,1,5912,0
1016325,61,34.81,3,month-to-month,bank-transfer,1,51,1,6020,0
1016326,18,61.55,3,month-to-month,credit-card,5,80,0,6017,1
1016327,19,73.91,4,two-year,bank-transfer,4,52,0,5643,0
1016328,60,76.18,2,two-year,electronic,5,43,0,3360,0
1016329,52,30.59,2,month-to-month,credit-card,1,50,0,1825,1
1016330,8,93.98,0,month-to-month,mailed,4,44,0,3028,1
1016331,55,86.79,1,one-year,electronic,3,48,0,6527,0
1016332,62,70.8,1,one-year,electronic,5,30,1,4627,0
1016333,54,46.8,4,one-year,electronic,1,77,1,6409,0
1016334,23,40.91,1,month-to-month,electronic,3,35,1,1548,1
1016335,3,80.75,3,month-to-month,electronic,2,61,1,5688,1
1016336,55,148.22,1,two-year,mailed,4,78,1,948,0
1016337,35,37.63,4,one-year,mailed,2,40,0,3647,0
1016338,37,106.14,3,two-year,bank-transfer,4,62,0,2482,0
1016339,22,98.66,2,one-year,mailed,2,55,1,4227,0
1016340,65,25.15,1,month-to-month,mailed,3,42,0,3509,0
1016341,19,62.31,3,two-year,bank-transfer,1,48,0,448,0
1016342,40,81.99,4,one-year,electronic,4,76,0,3546,0
1016343,58,77.72,1,one-year,electronic,3,45,0,1283,0
1016344,44,105.23,2,month-to-month,mailed,4,18,0,2257,1
1016345,42,112.79,1,month-to-month,credit-card,4,74,0,4335,1
1016346,4,20.46,3,month-to-month,bank-transfer,4,22,0,289,1
1016347,15,118.82,2,two-year,electronic,4,41,1,2424,1
1016348,70,46.13,4,two-year,electronic,1,49,0,614,0
1016349,51,44.02,3,two-year,mailed,3,43,0,1592,0
1016350,64,78.13,2,two-year,electronic,5,54,0,1468,0
1016351,51,51.36,0,month-to-month,electronic,3,38,0,6557,0
1016352,10,38.19,1,two-year,mailed,4,52,1,6673,0
1016353,67,94.9,0,one-year,credit-card,4,53,1,3639,0
1016354,67,67.09,0,month-to-month,electronic,1,73,0,4394,0
1016355,70,27.59,1,two-year,electronic,2,65,1,4654,0
1016356,60,101.49,1,one-year,electronic,2,18,0,6176,0
1016357,35,72.32,2,one-year,credit-card,4,59,1,1009,0
1016358,16,71.87,0,one-year,electronic,4,56,0,1558,0
1016359,65,57.59,1,two-year,mailed,1,26,0,1077,0
1016360,67,19.25,3,month-to-month,bank-transfer,4,56,0,6253,0
1016361,58,74.3,1,month-to-month,electronic,1,20,1,931,0
1016362,16,73.34,3,month-to-month,bank-transfer,2,69,0,3000,1
1016363,57,42.16,1,month-to-month,credit-card,2,53,1,623,0
1016364,33,42.07,1,month-to-month,credit-card,1,35,1,3726,1
1016365,9,77.47,0,month-to-month,credit-card,5,79,0,5572,1
1016366,28,55.01,1,month-to-month,credit-card,2,70,1,4670,0
1016367,36,61.84,1,month-to-month,electronic,5,55,0,1316,1
1016368,35,88.34,4,month-to-month,electronic,4,48,1,2899,1
1016369,39,78.08,1,month-to-month,bank-transfer,5,59,1,1058,0
1016370,65,105.43,4,month-to-month,mailed,4,42,0,1476,0
1016371,57,122.11,1,month-to-month,electronic,2,54,1,5356,1
1016372,4,58.03,0,two-year,electronic,3,60,0,1319,0
1016373,24,91.37,0,one-year,mailed,4,65,1,5488,0
1016374,12,60.84,1,two-year,electronic,3,72,0,3279,0
1016375,20,64.26,0,month-to-month,electronic,3,74,1,3748,0
1016376,11,30.71,2,month-to-month,mailed,5,29,0,2052,1
1016377,15,122.0,5,two-year,electronic,1,74,1,3629,0
1016378,28,71.95,2,month-to-month,electronic,3,29,0,1143,0
1016379,49,70.56,1,one-year,credit-card,2,36,0,2312,0
1016380,61,24.06,3,month-to-month,electronic,3,84,0,6386,1
1016381,39,75.46,2,one-year,electronic,3,51,0,4027,1
1016382,16,63.03,0,month-to-month,bank-transfer,1,58,0,783,1
1016383,57,77.26,0,month-to-month,credit-card,2,79,0,638,0
1016384,15,50.48,2,one-year,mailed,3,20,1,4171,1
1016385,4,67.46,2,month-to-month,mailed,5,64,1,5978,1
1016386,35,45.41,2,month-to-month,electronic,1,31,1,5601,1
1016387,68,60.76,1,one-year,mailed,3,45,0,5315,0
1016388,69,64.88,1,two-year,electronic,2,67,1,1247,0
1016389,42,98.52,0,month-to-month,electronic,4,38,1,5870,1
1016390,41,48.08,2,one-year,electronic,2,65,0,6480,0
1016391,10,47.22,2,month-to-month,mailed,4,71,1,3910,1
1016392,52,118.57,1,month-to-month,electronic,4,37,0,682,1
1016393,68,38.18,4,two-year,credit-card,5,19,1,6025,0
1016394,59,67.66,1,two-year,electronic,2,21,1,5956,0
1016395,70,47.31,0,month-to-month,electronic,2,40,0,3116,1
1016396,30,68.14,1,month-to-month,bank-transfer,1,48,1,6915,1
1016397,50,87.05,2,one-year,electronic,5,44,0,493,0
1016398,28,79.22,2,month-to-month,credit-card,4,34,1,1523,0
1016399,4,125.19,1,two-year,electronic,5,41,1,4277,0
1016400,30,130.48,1,month-to-month,mailed,1,29,0,5738,0
1016401,57,43.52,1,month-to-month,credit-card,2,71,0,3225,0
1016402,11,28.71,2,month-to-month,electronic,3,61,0,4106,1
1016403,57,125.12,1,month-to-month,electronic,2,81,0,1219,1
1016404,37,64.5,1,month-to-month,electronic,3,19,1,3759,1
1016405,29,83.17,1,two-year,bank-transfer,2,25,0,749,0
1016406,2,65.11,2,month-to-month,credit-card,5,27,1,4169,0
1016407,46,58.87,0,month-to-month,bank-transfer,2,25,0,3380,0
1016408,1,32.27,0,one-year,electronic,5,39,1,5645,1
1016409,17,16.0,3,two-year,bank-transfer,1,58,1,4158,0
1016410,53,83.38,2,two-year,mailed,1,56,1,934,0
1016411,42,72.3,4,month-to-month,mailed,3,19,1,2053,0
1016412,47,34.86,2,month-to-month,mailed,3,28,0,5037,1
1016413,68,79.26,1,month-to-month,electronic,4,47,0,5437,1
1016414,33,57.64,1,one-year,credit-card,4,19,1,4385,0
1016415,43,52.41,0,month-to-month,electronic,1,25,0,335,1
1016416,20,74.27,2,two-year,mailed,3,34,1,2788,0
1016417,49,41.54,1,month-to-month,credit-card,3,73,1,3882,1
1016418,25,46.71,1,two-year,credit-card,3,39,1,4774,0
1016419,8,55.21,0,month-to-month,bank-transfer,5,28,0,1670,1
1016420,56,68.51,5,month-to-month,electronic,3,25,1,6623,1
1016421,50,76.58,1,month-to-month,electronic,2,19,0,4245,0
1016422,12,86.85,2,month-to-month,credit-card,2,72,0,4570,1
1016423,30,75.41,2,month-to-month,mailed,1,19,1,1841,1
1016424,63,15.0,2,month-to-month,bank-transfer,1,48,1,960,0
1016425,50,15.26,1,month-to-month,bank-transfer,2,23,1,3362,0
1016426,39,86.74,2,one-year,electronic,3,38,0,419,0
1016427,34,75.05,2,two-year,electronic,5,36,1,5995,0
1016428,20,62.58,2,month-to-month,electronic,1,43,0,5684,1
1016429,61,40.28,2,two-year,mailed,4,64,0,6146,0
1016430,1,57.73,1,one-year,electronic,3,56,0,6230,0
1016431,67,80.16,0,month-to-month,credit-card,1,38,1,6112,0
1016432,5,49.39,2,month-to-month,bank-transfer,3,59,1,5934,1
1016433,34,82.05,1,one-year,electronic,5,60,1,2392,0
1016434,61,107.91,1,month-to-month,mailed,3,84,0,168,0
1016435,59,90.07,0,one-year,bank-transfer,2,84,1,4922,0
1016436,53,88.2,0,month-to-month,electronic,3,82,1,6894,0
1016437,31,110.41,1,month-to-month,electronic,5,68,1,6293,0
1016438,38,80.04,1,one-year,electronic,4,35,1,3406,0
1016439,66,89.21,0,two-year,credit-card,5,49,1,3874,0
1016440,25,95.11,0,month-to-month,credit-card,3,70,1,475,0
1016441,16,48.76,2,one-year,credit-card,2,35,0,1590,0
1016442,44,84.26,1,two-year,bank-transfer,2,59,0,6724,0
1016443,6,147.13,3,one-year,bank-transfer,5,76,1,6676,0
1016444,24,81.12,1,month-to-month,mailed,5,76,1,1944,0
1016445,64,29.41,2,month-to-month,mailed,1,63,0,674,1
1016446,61,47.36,1,month-to-month,credit-card,4,72,1,6116,0
1016447,32,68.75,2,two-year,bank-transfer,5,42,1,1546,0
1016448,48,59.12,2,two-year,mailed,3,35,0,2983,0
1016449,33,61.34,3,one-year,bank-transfer,4,32,1,3978,0
1016450,48,21.93,1,month-to-month,electronic,2,43,1,2867,0
1016451,44,35.23,2,month-to-month,credit-card,4,57,1,4297,0
1016452,7,56.02,0,two-year,electronic,5,32,1,2577,0
1016453,0,39.72,4,one-year,electronic,5,37,0,3499,1
1016454,65,105.12,1,month-to-month,electronic,3,78,1,6963,1
1016455,52,46.0,1,two-year,electronic,5,26,0,3925,0
1016456,1,65.44,0,month-to-month,electronic,5,18,0,2661,1
1016457,65,73.91,3,month-to-month,bank-transfer,4,57,1,4637,0
1016458,6,67.86,1,two-year,credit-card,1,78,0,3772,0
1016459,66,46.16,1,month-to-month,electronic,4,79,0,6512,0
1016460,31,77.63,2,two-year,credit-card,5,41,0,4698,0
1016461,56,67.03,2,month-to-month,electronic,1,75,1,5160,1
1016462,33,76.95,2,month-to-month,bank-transfer,5,49,1,5589,1
1016463,10,60.3,2,month-to-month,credit-card,3,28,0,3669,1
1016464,51,71.3,2,one-year,bank-transfer,4,43,0,474,0
1016465,13,113.45,1,month-to-month,credit-card,4,66,0,4336,0
1016466,44,103.62,1,month-to-month,credit-card,2,72,1,2470,0
1016467,63,93.98,3,month-to-month,electronic,1,42,0,3161,0
1016468,18,62.62,1,month-to-month,credit-card,2,18,0,3579,1
1016469,60,104.84,2,two-year,bank-transfer,5,20,1,5969,0
1016470,8,97.36,1,one-year,credit-card,2,46,0,3571,0
1016471,9,51.78,0,two-year,bank-transfer,4,73,0,4755,0
1016472,17,73.82,5,one-year,electronic,1,73,1,2471,0
1016473,32,119.98,1,month-to-month,credit-card,4,52,0,861,1
1016474,55,99.58,1,month-to-month,mailed,5,65,1,6020,0
1016475,22,83.02,1,month-to-month,bank-transfer,3,65,0,5204,0
1016476,42,90.08,3,month-to-month,electronic,2,64,0,1515,1
1016477,24,15.0,0,month-to-month,electronic,2,49,1,5908,1
1016478,11,93.88,3,month-to-month,electronic,2,20,1,966,1
1016479,55,77.5,5,month-to-month,bank-transfer,5,67,0,287,1
1016480,22,56.2,0,month-to-month,mailed,2,54,0,4998,1
1016481,5,113.75,2,two-year,credit-card,4,34,0,3429,0
1016482,50,64.43,1,one-year,bank-transfer,4,65,1,776,0
1016483,70,37.6,0,one-year,bank-transfer,2,62,1,3271,0
1016484,19,43.77,0,month-to-month,electronic,1,79,0,3659,1
1016485,31,70.71,3,month-to-month,bank-transfer,5,60,0,2148,0
1016486,5,62.17,1,month-to-month,electronic,2,34,1,1390,0
1016487,31,92.49,0,one-year,credit-card,3,82,1,4836,0
1016488,47,92.74,4,month-to-month,mailed,5,59,0,4430,1
1016489,47,110.85,0,one-year,electronic,5,26,0,2850,0
1016490,31,74.68,1,month-to-month,mailed,1,72,0,3505,1
1016491,68,88.26,1,month-to-month,electronic,5,77,0,496,1
1016492,18,73.39,2,month-to-month,electronic,1,64,0,4531,1
1016493,34,82.86,0,two-year,bank-transfer,5,45,1,3758,0
1016494,38,87.58,1,one-year,credit-card,2,84,1,2006,0
1016495,52,94.28,2,month-to-month,electronic,4,24,1,6566,0
1016496,56,55.77,3,one-year,credit-card,5,52,0,4263,0
1016497,47,82.57,2,two-year,electronic,3,82,1,1442,0
1016498,6,73.9,4,month-to-month,electronic,3,81,0,6375,0
1016499,64,92.43,1,month-to-month,mailed,3,81,1,4840,1
1016500,31,90.19,0,one-year,electronic,5,82,1,290,0
1016501,57,68.92,2,one-year,credit-card,4,73,1,5967,0
1016502,48,69.33,0,one-year,bank-transfer,2,35,1,2803,0
1016503,38,52.1,1,two-year,electronic,5,32,0,2918,0
1016504,44,75.97,1,month-to-month,credit-card,4,35,1,5291,0
1016505,45,21.8,3,month-to-month,mailed,1,24,1,2645,1
1016506,63,122.48,1,month-to-month,electronic,5,52,1,2202,0
1016507,54,81.0,1,month-to-month,electronic,1,25,1,1345,1
1016508,65,48.98,3,one-year,electronic,5,27,0,3230,0
1016509,70,67.51,2,month-to-month,bank-transfer,3,36,0,6430,0
1016510,66,97.37,2,month-to-month,electronic,5,54,1,3884,1
1016511,44,87.08,0,two-year,electronic,1,81,0,5267,0
1016512,65,90.04,3,month-to-month,mailed,1,79,0,2893,1
1016513,3,46.28,3,two-year,credit-card,2,40,1,4741,0
1016514,39,117.63,3,month-to-month,electronic,1,50,1,615,1
1016515,13,81.65,1,one-year,bank-transfer,1,44,0,585,0
1016516,53,36.53,1,month-to-month,electronic,5,65,1,1337,0
1016517,8,67.66,3,month-to-month,bank-transfer,5,62,1,2886,1
1016518,14,62.4,0,one-year,electronic,4,41,0,6477,0
1016519,63,81.25,1,month-to-month,mailed,5,74,0,768,0
1016520,13,65.36,1,one-year,electronic,4,20,1,2878,0
1016521,66,55.57,3,one-year,bank-transfer,2,60,0,2846,0
1016522,22,48.19,0,month-to-month,bank-transfer,2,76,0,1645,0
1016523,19,60.08,1,month-to-month,electronic,4,78,1,4837,1
1016524,31,58.97,0,two-year,mailed,4,47,0,4983,0
1016525,9,62.66,1,month-to-month,electronic,2,51,1,3324,1
1016526,16,45.35,1,month-to-month,mailed,4,83,0,3298,0
1016527,64,145.95,2,two-year,electronic,4,25,1,247,0
1016528,43,78.99,2,two-year,electronic,5,71,1,1171,0
1016529,40,103.4,1,month-to-month,bank-transfer,3,40,0,1466,1
1016530,48,103.48,2,month-to-month,electronic,2,26,0,2863,1
1016531,66,97.14,6,month-to-month,electronic,1,35,1,3309,0
1016532,26,88.94,1,month-to-month,credit-card,1,42,1,2436,0
1016533,41,102.95,2,month-to-month,bank-transfer,5,35,0,2888,1
1016534,57,145.16,6,one-year,credit-card,4,60,1,3878,0
1016535,45,34.89,2,month-to-month,mailed,1,50,0,5447,1
1016536,12,29.97,5,two-year,electronic,4,32,0,1570,1
1016537,47,87.26,4,two-year,bank-transfer,4,68,1,400,0
1016538,47,15.0,1,month-to-month,mailed,2,68,0,5861,0
1016539,68,57.68,1,month-to-month,credit-card,5,28,1,5144,0
1016540,2,111.46,1,one-year,credit-card,2,40,0,3910,0
1016541,29,27.89,2,month-to-month,bank-transfer,2,46,1,1711,1
1016542,23,95.08,1,month-to-month,credit-card,5,35,0,5396,0
1016543,38,30.31,2,two-year,electronic,4,45,0,1845,0
1016544,10,113.34,2,month-to-month,credit-card,3,42,0,942,1
1016545,30,42.02,2,two-year,mailed,5,61,0,5120,0
1016546,43,68.31,1,month-to-month,mailed,4,23,1,3481,0
1016547,27,68.65,1,month-to-month,electronic,1,84,0,4703,1
1016548,43,50.87,0,one-year,electronic,2,60,1,5778,0
1016549,48,72.06,2,two-year,electronic,5,76,1,4043,0
1016550,60,65.38,2,one-year,mailed,2,32,0,791,0
1016551,10,71.88,2,two-year,bank-transfer,4,63,1,5512,0
1016552,68,101.88,0,one-year,bank-transfer,2,34,0,1972,0
1016553,52,47.61,1,one-year,mailed,1,80,1,3734,0
1016554,16,63.38,0,month-to-month,bank-transfer,2,71,1,6575,0
1016555,9,73.77,1,month-to-month,credit-card,1,20,1,2888,0
1016556,58,58.58,2,month-to-month,mailed,5,67,1,4723,0
1016557,41,132.58,4,two-year,bank-transfer,3,81,1,5552,1
1016558,40,47.97,3,month-to-month,mailed,1,70,1,5916,0
1016559,43,98.4,1,month-to-month,electronic,3,49,0,4251,0
1016560,22,70.84,2,month-to-month,credit-card,4,20,0,3832,1
1016561,36,83.94,1,one-year,electronic,1,26,0,6151,1
1016562,54,56.03,1,month-to-month,electronic,3,42,1,6736,0
1016563,3,65.79,2,one-year,electronic,4,27,1,3921,1
1016564,32,128.76,3,month-to-month,electronic,1,52,0,2963,1
1016565,22,92.24,2,one-year,bank-transfer,4,54,1,683,0
1016566,42,47.0,2,one-year,electronic,3,82,0,5946,0
1016567,10,30.88,4,two-year,electronic,4,79,0,3823,0
1016568,52,70.39,4,one-year,electronic,1,34,0,3263,1
1016569,17,52.8,1,month-to-month,credit-card,1,21,0,2236,0
1016570,11,86.69,5,month-to-month,bank-transfer,1,39,1,484,1
1016571,15,20.75,0,month-to-month,bank-transfer,5,30,1,2833,1
1016572,37,80.49,2,month-to-month,credit-card,4,76,1,304,0
1016573,17,47.22,1,two-year,bank-transfer,1,45,1,4837,1
1016574,0,112.95,2,month-to-month,credit-card,3,48,1,2180,1
1016575,59,74.93,1,one-year,bank-transfer,1,67,1,5368,0
1016576,29,103.92,2,month-to-month,credit-card,1,51,0,1233,0
1016577,20,110.12,2,two-year,electronic,3,76,0,3441,0
1016578,56,47.72,2,two-year,credit-card,4,46,1,1051,0
1016579,61,15.27,3,two-year,electronic,4,19,0,6359,0
1016580,19,66.63,1,month-to-month,credit-card,3,20,0,4939,1
1016581,8,22.07,1,one-year,mailed,3,20,1,3287,0
1016582,28,68.07,1,one-year,electronic,3,30,1,2251,0
1016583,10,93.58,1,month-to-month,credit-card,2,52,1,1319,0
1016584,49,111.03,1,month-to-month,electronic,2,46,0,6042,1
1016585,51,81.17,1,month-to-month,mailed,1,19,1,2531,0
1016586,10,52.1,2,month-to-month,bank-transfer,2,28,0,4106,0
1016587,12,67.82,0,two-year,electronic,3,57,0,351,1
1016588,0,51.36,1,month-to-month,credit-card,1,81,1,5612,1
1016589,57,100.35,1,month-to-month,credit-card,2,69,1,5843,0
1016590,31,70.34,2,one-year,mailed,4,64,1,4729,0
1016591,4,115.17,1,two-year,electronic,3,78,0,6919,0
1016592,68,103.32,2,month-to-month,electronic,3,55,0,1009,0
1016593,67,95.27,3,month-to-month,mailed,2,71,0,1286,0
1016594,52,55.89,1,one-year,mailed,2,60,1,6367,0
1016595,23,113.99,2,two-year,electronic,5,58,1,4559,0
1016596,16,67.27,1,month-to-month,bank-transfer,4,62,1,6653,0
1016597,47,80.26,1,two-year,credit-card,4,70,0,5247,0
1016598,21,100.44,2,month-to-month,credit-card,1,27,1,4056,1
1016599,24,99.58,2,two-year,mailed,2,68,1,2148,0
1016600,47,58.0,3,month-to-month,electronic,4,81,0,1423,1
1016601,41,123.34,2,month-to-month,electronic,2,54,0,1890,1
